iso3_1,iso3_2,year,dbn_structural
CHN,USA,2024,0.02329530605838337
CHN,ZAF,2024,0.7614636558309765
DEU,FRA,2024,0.9743777892945535
DEU,GBR,2024,0.9717613445997212
DEU,IND,2024,0.17857101009105997
DEU,ITA,2024,0.9664637849210842
DEU,JPN,2024,0.9733724824456271
DEU,KOR,2024,0.9733388745001351
DEU,RUS,2024,0.051362207403001126
DEU,TUR,2024,0.9787397631361361
DEU,USA,2024,0.9761240125871743
DEU,ZAF,2024,0.37998721293254833
FRA,GBR,2024,0.9725840426459513
FRA,IND,2024,0.13346844601812508
FRA,ITA,2024,0.9733435538216502
FRA,JPN,2024,0.967166787518037
FRA,KOR,2024,0.9762191752861307
FRA,RUS,2024,0.037455818764167814
FRA,TUR,2024,0.9687532091141464
FRA,USA,2024,0.9890462261041459
FRA,ZAF,2024,0.3141467756247488
GBR,IND,2024,0.13812782041562943
GBR,ITA,2024,0.9737999012920797
GBR,JPN,2024,0.9668333815117998
GBR,KOR,2024,0.9759960917875763
GBR,RUS,2024,0.03184835439232231
GBR,TUR,2024,0.9693076884450341
GBR,USA,2024,0.9827412473215893
GBR,ZAF,2024,0.31336817236198855
IND,ITA,2024,0.16399572409676527
IND,JPN,2024,0.22218100296121152
IND,KOR,2024,0.17588043255553587
IND,RUS,2024,0.8585577020374557
IND,TUR,2024,0.20547888214989896
IND,USA,2024,0.1235712936435448
IND,ZAF,2024,0.8797974875819872
ITA,JPN,2024,0.972328315466823
ITA,KOR,2024,0.9711375418875583
ITA,RUS,2024,0.04513559217030921
ITA,TUR,2024,0.9745401589908844
ITA,USA,2024,0.9792354363974856
ITA,ZAF,2024,0.35671797947971895
JPN,KOR,2024,0.9755636392073805
JPN,RUS,2024,0.05622411463981969
JPN,TUR,2024,0.9890864420933345
JPN,USA,2024,0.9621435480744228
JPN,ZAF,2024,0.4417356280692894
KOR,RUS,2024,0.042546565839427175
KOR,TUR,2024,0.9773237828052928
KOR,USA,2024,0.9739334672967844
KOR,ZAF,2024,0.3821368739648814
RUS,TUR,2024,0.0736219043839968
RUS,USA,2024,0.030147601311554584
RUS,ZAF,2024,0.6775851556669672
TUR,USA,2024,0.958454993873125
TUR,ZAF,2024,0.42847648317809883
USA,ZAF,2024,0.2819414866378034
AUS,BRA,2024,0.2953003687456267
AUS,CAN,2024,0.9572616465367569
AUS,CHN,2024,0.1324365922439416
AUS,DEU,2024,0.9542479533215604
AUS,FRA,2024,0.9681930763939282
AUS,GBR,2024,0.9594512835361636
AUS,IND,2024,0.2780610849160734
AUS,ITA,2024,0.9563037434546868
AUS,JPN,2024,0.9621988494810925
AUS,KOR,2024,0.9519673104232653
AUS,RUS,2024,0.11672162548972215
AUS,TUR,2024,0.7355746477721337
AUS,USA,2024,0.948962267858102
AUS,ZAF,2024,0.2647923704795845
BRA,CAN,2024,0.26888183503533547
BRA,CHN,2024,0.9394667556471228
BRA,DEU,2024,0.28281727329152495
BRA,FRA,2024,0.26890579031923095
BRA,GBR,2024,0.23173930833955864
BRA,IND,2024,0.9630594802471757
BRA,ITA,2024,0.2912549418237527
BRA,JPN,2024,0.3567292097931027
BRA,KOR,2024,0.3050081654164979
BRA,RUS,2024,0.870607095172861
BRA,TUR,2024,0.5820310048791
BRA,USA,2024,0.1584813483744379
BRA,ZAF,2024,0.9378046085635876
CAN,CHN,2024,0.10781552811807182
CAN,DEU,2024,0.9597257546147255
CAN,FRA,2024,0.9784071381569834
CAN,GBR,2024,0.9767970677296166
CAN,IND,2024,0.25583556922114703
CAN,ITA,2024,0.9613836790597268
CAN,JPN,2024,0.9643618909733314
CAN,KOR,2024,0.9735510731594426
CAN,RUS,2024,0.09411780904693567
CAN,TUR,2024,0.7345485190619524
CAN,USA,2024,0.9622759545897956
CAN,ZAF,2024,0.23778100276348663
CHN,DEU,2024,0.12635586828048606
CHN,FRA,2024,0.11723703890840897
CHN,GBR,2024,0.0905250278854362
CHN,IND,2024,0.9290916551477062
CHN,ITA,2024,0.1381474199145561
CHN,JPN,2024,0.1759022511127044
CHN,KOR,2024,0.14854542944407573
CHN,RUS,2024,0.9685423418920966
CHN,TUR,2024,0.46477661428193523
CHN,USA,2024,0.03247464487880386
CHN,ZAF,2024,0.936417852182375
DEU,FRA,2024,0.9629744357879072
DEU,GBR,2024,0.963313624121031
DEU,IND,2024,0.279980152538647
DEU,ITA,2024,0.9463390134561406
DEU,JPN,2024,0.9598825963073232
DEU,KOR,2024,0.9574592853635804
DEU,RUS,2024,0.11334328626504586
DEU,TUR,2024,0.7226765561956128
DEU,USA,2024,0.9554188569827335
DEU,ZAF,2024,0.24410615878124853
FRA,GBR,2024,0.9546465186085465
FRA,IND,2024,0.25779984875708917
FRA,ITA,2024,0.9637186777686666
FRA,JPN,2024,0.9684135154968774
FRA,KOR,2024,0.9659648105422696
FRA,RUS,2024,0.10503841774807865
FRA,TUR,2024,0.7063958027626889
FRA,USA,2024,0.9611462963732629
FRA,ZAF,2024,0.25190232416930686
GBR,IND,2024,0.2380252503160718
GBR,ITA,2024,0.9636983101338623
GBR,JPN,2024,0.9582202132028759
GBR,KOR,2024,0.9676083193917975
GBR,RUS,2024,0.08512987924202564
GBR,TUR,2024,0.6891178957199807
GBR,USA,2024,0.9695400067510568
GBR,ZAF,2024,0.19837867721830188
IND,ITA,2024,0.3003069221082029
IND,JPN,2024,0.3342158360463637
IND,KOR,2024,0.30805515687914586
IND,RUS,2024,0.8552614544090393
IND,TUR,2024,0.5028434128369877
IND,USA,2024,0.15588717725564555
IND,ZAF,2024,0.9172128050167732
ITA,JPN,2024,0.9588924199625377
ITA,KOR,2024,0.9594959477692474
ITA,RUS,2024,0.11952826545392503
ITA,TUR,2024,0.7203987700433815
ITA,USA,2024,0.9491116293286698
ITA,ZAF,2024,0.2557577590936474
JPN,KOR,2024,0.9603289989651812
JPN,RUS,2024,0.15717194203316265
JPN,TUR,2024,0.7767225179640693
JPN,USA,2024,0.9269575488640157
JPN,ZAF,2024,0.32865798390132517
KOR,RUS,2024,0.11974143878617438
KOR,TUR,2024,0.7317930757914933
KOR,USA,2024,0.942424370466676
KOR,ZAF,2024,0.2734702435181833
RUS,TUR,2024,0.41847234421859614
RUS,USA,2024,0.03194859551297374
RUS,ZAF,2024,0.892133344423574
TUR,USA,2024,0.6409692553154878
TUR,ZAF,2024,0.5665477160696326
USA,ZAF,2024,0.13101429206895093
